0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.572373401307293580e-03,-2.873681287925141520e-03,3.013078866178489157e-04,3.184119254997154762e-22,-1.134231774971437219e-18
-6.571461455000237950e-07,7.717120203921882041e-03,-8.621043863775424559e-03,9.037032723914172061e-04,-6.571461455000226304e-07,2.203874621260219144e-07
-4.600015469217538497e-06,1.543416052797984619e-02,-1.724181809784494646e-02,1.806114869451177010e-03,-4.600015469217537650e-06,1.542700413928294091e-06
-1.642839889578647436e-05,2.572298385939669058e-02,-2.873431711287539880e-02,3.005823898521135882e-03,-1.642839889578528851e-05,5.509354957570944370e-06
-4.271189889650396209e-05,3.858199113108868455e-02,-4.309330043657790682e-02,4.496987236652346190e-03,-4.271189889644540162e-05,1.432206883606355933e-05
-9.198527280763609481e-05,5.400753349699875805e-02,-6.030686026767596158e-02,6.268489875665982786e-03,-9.198527280649604267e-05,3.083689499506917978e-05
-1.747373836261330348e-04,7.199265953046092570e-02,-8.035236515575105987e-02,8.301152866976746481e-03,-1.747373836143754585e-04,5.855275814692953136e-05
-3.033897038793357225e-04,9.252559751427912038e-02,-1.031915406439338490e-01,1.056435364562029189e-02,-3.033897037983533012e-04,1.015894828895398298e-04
-4.922597479568534534e-04,1.155880230757802274e-01,-1.287648374816149632e-01,1.301216373789607084e-02,-4.922597475355711951e-04,1.646506619894259676e-04
-7.575048788715807533e-04,1.411531947502235318e-01,-1.569853361751831211e-01,1.557917483415592434e-02,-7.575048770913157987e-04,2.529665656829696270e-04
-1.117043017237507501e-03,1.691840786138283925e-01,-1.877325552896063066e-01,1.817626365800457944e-02,-1.117043010832895634e-03,3.722129274443610218e-04
-1.590449233535341528e-03,1.996316216656572051e-01,-2.208466527642496402e-01,2.068662766272542919e-02,-1.590449213280270904e-03,5.284031502561597170e-04
-2.198831221116370922e-03,2.324333617209312086e-01,-2.561236051776545342e-01,2.296248820624021206e-02,-2.198831163495321497e-03,7.277544379328622273e-04
-2.964692040362810425e-03,2.675125657431677295e-01,-2.933119809125600552e-01,2.482288057699448894e-02,-2.964691890384513716e-03,9.765324766865663125e-04
-3.911794546620334621e-03,3.047780558535552742e-01,-3.321118516998171621e-01,2.605290666961854532e-02,-3.911794184779856902e-03,1.280884068652140759e-03
-5.065047233397539615e-03,3.441248060650538010e-01,-3.721761918721881446e-01,2.640470265500675581e-02,-5.065046415946634038e-03,1.646671599900615887e-03
-6.450434181165722730e-03,3.854352787386283730e-01,-4.131148082802705845e-01,2.560017868671619554e-02,-6.450432437771607894e-03,2.079326179744154721e-03
-8.095010979883916769e-03,4.285813385039022871e-01,-4.545004804955600219e-01,2.333535528271342072e-02,-8.095007446358187808e-03,2.583736595973882329e-03
-1.002698337393190600e-02,4.734264647602114406e-01,-4.958766570004908836e-01,1.928590655706709928e-02,-1.002697652992673785e-02,3.164188369385940308e-03
-1.227587677575453680e-02,5.198279143265377433e-01,-5.367658383499125385e-01,1.311338089922867156e-02,-1.227586404803146861e-02,3.824361567192190864e-03
-1.487279473096170951e-02,5.676384835065765300e-01,-5.766777403550211734e-01,4.471541128501673595e-03,-1.487277191177171186e-02,4.567388931213210192e-03
-1.785075544269981024e-02,6.167075833833790544e-01,-6.151164708331333664e-01,-6.987651067532135371e-03,-1.785071585947077197e-02,5.395968982238406181e-03
-2.124508976837496607e-02,6.668814537253309194e-01,-6.515862199095029395e-01,-2.160872156008781034e-02,-2.124502312448088223e-02,6.312523516413608496e-03
-2.509388290894965998e-02,7.180024697621375518e-01,-6.855952749115348244e-01,-3.972817124873050804e-02,-2.509377369467271843e-02,7.319386005222080355e-03
-2.943844551614419047e-02,7.699076148345073145e-01,-7.166584495033558877e-01,-6.167073430192543393e-02,-2.943827086243544500e-02,8.419006676067750106e-03
-3.432380774084817926e-02,8.224262837989801955e-01,-7.442982139451908008e-01,-8.774627238378446270e-02,-3.432353455394946545e-02,9.614160694926057737e-03
-3.979924141971943191e-02,8.753776429751922716e-01,-7.680449150134427416e-01,-1.182471306257680405e-01,-3.979882258904598319e-02,1.090814689121151829e-02
-4.591883115533716003e-02,9.285678075846224289e-01,-7.874364930860344725e-01,-1.534457981863658615e-01,-4.591820056576583625e-02,1.230496499147421680e-02
-5.274213504913230488e-02,9.817871163428441017e-01,-8.020180670110307330e-01,-1.935927718321569790e-01,-5.274120104532981773e-02,1.380945882413796982e-02
-6.033500121123622217e-02,1.034807794065918829e+00,-8.113416940999377269e-01,-2.389145944116182751e-01,-6.033363804580096218e-02,1.542741123991051358e-02
-6.877063769844506125e-02,1.087382303094805325e+00,-8.149665490551549762e-01,-2.896121116828577757e-01,-6.876867433206457214e-02,1.716557365907024624e-02
-7.813107117442762151e-02,1.139242696408846234e+00,-8.124597239145475713e-01,-3.458590423880292808e-01,-7.812827656170977242e-02,1.903160945281879429e-02
-8.850917132646174412e-02,1.190101301333673867e+00,-8.033978519700445409e-01,-4.078009692044417545e-01,-8.850523498085831331e-02,2.103392601644102702e-02
-1.000114579629688555e-01,1.239653085331628102e+00,-7.873698262069473985e-01,-4.755548109891685193e-01,-1.000059640978028103e-01,2.318136539434182547e-02
-1.127619319181093899e-01,1.287580090370780361e+00,-7.639810493778673717e-01,-5.492087031030044031e-01,-1.127543247382443159e-01,2.548271720035462373e-02
-1.269071487924920139e-01,1.333558380603796500e+00,-7.328599616422225571e-01,-6.288219594123827250e-01,-1.268966854749088435e-01,2.794600920830209168e-02
-1.426226180985724068e-01,1.377268042890620547e+00,-6.936680924578914054e-01,-7.144243791309721203e-01,-1.426083045653181725e-01,3.057751868792193961e-02
-1.601202062197287501e-01,1.418406912718856772e+00,-6.461156051900179831e-01,-8.060135649101820565e-01,-1.601007089709795550e-01,3.338043023107045010e-02
-1.796552046413503190e-01,1.456708814767353255e+00,-5.899851667679700817e-01,-9.035481596426007123e-01,-1.796287300025133371e-01,3.635304682742179078e-02
-2.015293399147227715e-01,1.491966983705314220e+00,-5.251675609710481085e-01,-1.006934189616531805e+00,-2.014934713798612331e-01,3.948645894352331015e-02
-2.260807201059525651e-01,1.524062332480321080e+00,-4.517114894918273782e-01,-1.116001691357537684e+00,-2.260322090497366709e-01,4.276165146139124240e-02
-2.536410309035804223e-01,1.552992965508705137e+00,-3.698844734506078757e-01,-1.230471153496783598e+00,-2.535755562202585134e-01,4.614633496825260722e-02
-2.844227799657095823e-01,1.578893811077717979e+00,-2.802269341607581121e-01,-1.349916885479510498e+00,-2.843347504235319567e-01,4.959263283650344051e-02
-3.182868113524285336e-01,1.602024667913440226e+00,-1.835576885693946392e-01,-1.473748190888033882e+00,-3.181694097363177987e-01,5.303842972947470091e-02
-3.543923161258377141e-01,1.622709484759563781e+00,-8.088897382657356250e-02,-1.601234200492599680e+00,-3.542381443587544476e-01,5.641671654235768524e-02
-3.909617032534691283e-01,1.641274980568688813e+00,2.667550078947567016e-02,-1.731546878097082853e+00,-3.907642940727554803e-01,5.967358449074508520e-02
-4.256714346907954361e-01,1.658140603636176325e+00,1.377795314564692064e-01,-1.863691061069053800e+00,-4.254270681050575376e-01,6.278133133766949925e-02
-4.567284336100895792e-01,1.674087367449377695e+00,2.503253490875494425e-01,-1.996282519381887166e+00,-4.564367696656898565e-01,6.572733907623753979e-02
-4.835993492737566402e-01,1.690356647838136883e+00,3.613276872013906349e-01,-2.127504012743815842e+00,-4.832623187975914614e-01,6.849105114839706965e-02
-5.067174316827735003e-01,1.708348441035454579e+00,4.675709752729431679e-01,-2.255473714133539254e+00,-5.063376490833166876e-01,7.104118638341554159e-02
-5.268210026576602978e-01,1.729217245235062261e+00,5.664517056817957030e-01,-2.378696388791531557e+00,-5.264008510801042595e-01,7.335070329802828581e-02
-5.445705187682291504e-01,1.753681979148328685e+00,6.563391336205830484e-01,-2.496237506197263922e+00,-5.441119326539850531e-01,7.540742602089257896e-02
-5.604560589228835266e-01,1.782051406427119122e+00,7.364655685981048583e-01,-2.607634586922054076e+00,-5.599606200342759355e-01,7.721429830551258811e-02
-5.748205400389825304e-01,1.814334440896060663e+00,8.066478035828772430e-01,-2.712722399422581532e+00,-5.742896375561924449e-01,7.878488675356068449e-02
-5.879016884862290349e-01,1.850347163145068530e+00,8.670387653389489691e-01,-2.811486264574351690e+00,-5.873366568461015902e-01,8.013884549646464739e-02
-5.998656794877175180e-01,1.889790024519669487e+00,9.179633443661248116e-01,-2.903971562019333597e+00,-5.992678990519521021e-01,8.129874910085632678e-02
-6.108304299073473720e-01,1.932297807442321158e+00,9.598255865535364473e-01,-2.990238753449389719e+00,-6.102013943241113569e-01,8.228813280134505970e-02
-6.208814534891126113e-01,1.977471304830226817e+00,9.930616208725526750e-01,-3.070346707714216361e+00,-6.202228095015562825e-01,8.313028776463340930e-02
-6.300828638505706625e-01,2.024898080435871606e+00,1.018118151537451554e+00,-3.144351136725568097e+00,-6.293964281870219057e-01,8.384747718996375665e-02
-6.384851523431182008e-01,2.074166877024230526e+00,1.035443918205701808e+00,-3.212309903433456792e+00,-6.377729096318351942e-01,8.446039285985365574e-02
-6.461306886709478059e-01,2.124878135084681041e+00,1.045487060743416574e+00,-3.274290503296052091e+00,-6.453947742836652068e-01,8.498777299434444321e-02
-6.530575136169486372e-01,2.176651822874895448e+00,1.048694710128060814e+00,-3.330377202515196977e+00,-6.523001855400633042e-01,8.544615283145365336e-02
-6.593018066330844640e-01,2.229133121978533083e+00,1.045513048440354309e+00,-3.380676605985542871e+00,-6.585254105252096313e-01,8.584973735632231429e-02
-6.648993264060559794e-01,2.281996224060951484e+00,1.036387125884415283e+00,-3.425321190795346027e+00,-6.641062577469442063e-01,8.621038663050052675e-02
-6.698860821938269483e-01,2.334946406295336452e+00,1.021760266400262296e+00,-3.464470794597386938e+00,-6.690787488543216144e-01,8.653769876371623926e-02
-6.742984654691339674e-01,2.387720558525540326e+00,1.002073153983118914e+00,-3.498312310183903762e+00,-6.734792532357154471e-01,8.683916991584400558e-02
-6.781730406645248843e-01,2.440086371805830545e+00,9.777627932597787730e-01,-3.527057972509080042e+00,-6.773442833774169225e-01,8.712040774221306572e-02
-6.815461573295794606e-01,2.491840432164517782e+00,9.492615509121302697e-01,-3.550942670799995149e+00,-6.807101124708737627e-01,8.738537508377991481e-02
-6.844535063864920499e-01,2.542805481151491076e+00,9.169964500104935690e-01,-3.570220702958824432e+00,-6.836123362736739040e-01,8.763664383325901752e-02
-6.869297048025829744e-01,2.592827103539433686e+00,8.813888308672147565e-01,-3.585162332760852610e+00,-6.860854630441363122e-01,8.787564362638373983e-02
-6.890079596116465144e-01,2.641770086297105191e+00,8.428544231082282234e-01,-3.596050428861668813e+00,-6.881625821656576214e-01,8.810289516327497739e-02
-6.907198358457407039e-01,2.689514667921833802e+00,8.018038016928030753e-01,-3.603177371281794716e+00,-6.898751358644132914e-01,8.831822268753439231e-02
-6.920951339209581166e-01,2.735952869642112262e+00,7.586431286660006990e-01,-3.606842315610804039e+00,-6.912527995271630088e-01,8.852094392307943704e-02
-6.931618694765044886e-01,2.780985074565010429e+00,7.137750153825186405e-01,-3.607348814910271706e+00,-6.923234636657896734e-01,8.871003837810971515e-02
-6.939463411001166593e-01,2.824516999839768339e+00,6.675992803797737851e-01,-3.605002719932175470e+00,-6.931133030615168611e-01,8.888429636629083253e-02
-6.944732671737080532e-01,2.866457189833291341e+00,6.205133320064555313e-01,-3.600110215290009741e+00,-6.936469144516924645e-01,8.904245147718942155e-02
-6.947659708626836572e-01,2.906715141831911264e+00,5.729118819342774449e-01,-3.592975808974700591e+00,-6.939475019247479670e-01,8.918329871858857172e-02
-6.948465911110076609e-01,2.945200154209830057e+00,5.251857089261143807e-01,-3.583900082720414382e+00,-6.940370880304777002e-01,8.930579936017880860e-02
-6.947362969877306504e-01,2.981820953551539422e+00,4.777192560691184697e-01,-3.573177039086165685e+00,-6.939367280920953895e-01,8.940917189430676315e-02
-6.944554829866074197e-01,3.016486106262433076e+00,4.308869694764697611e-01,-3.561090952947900234e+00,-6.936667054514829012e-01,8.949296683924114204e-02
-6.940239244421947395e-01,3.049105150418744969e+00,3.850484708429791625e-01,-3.547912748308075681e+00,-6.932466869220541561e-01,8.955712177288210896e-02
-6.934608757621916197e-01,3.079590301021985610e+00,3.405428793791265285e-01,-3.533896061787466181e+00,-6.926958212320762920e-01,8.960199246095305881e-02
-6.927851000965667971e-01,3.107858501079214797e+00,2.976828173679728629e-01,-3.519273293834432437e+00,-6.920327691250507396e-01,8.962835660105120117e-02
-6.920148271210013746e-01,3.133833532854854997e+00,2.567487893983689817e-01,-3.504252049980530970e+00,-6.912756617977792173e-01,8.963738864764263237e-02
-6.911676446996884993e-01,3.157447888533115865e+00,2.179846628214449078e-01,-3.489012401752522141e+00,-6.904419934018052318e-01,8.963060712430823140e-02
-6.902603385335515096e-01,3.178644138299097754e+00,1.815948677428687874e-01,-3.473705331517784156e+00,-6.895484616412694834e-01,8.960979909252095310e-02
-6.893086996264429223e-01,3.197375621481877594e+00,1.477436945900695298e-01,-3.458452576941720924e+00,-6.886107762090230011e-01,8.957692916334188127e-02
-6.883273212827083487e-01,3.213606402120959160e+00,1.165567545029296548e-01,-3.443347895542320458e+00,-6.876434566850877506e-01,8.953404186997704350e-02
-6.873294052788668784e-01,3.227310545143287079e+00,8.812436240252378983e-02,-3.428459578588924916e+00,-6.866596394692242589e-01,8.948316603885417275e-02
-6.863265918311433067e-01,3.238470857263461511e+00,6.250637512822461439e-02,-3.413833901233180423e+00,-6.856709083269248994e-01,8.942622818957117470e-02
-6.853288216320087001e-01,3.247077283476657250e+00,3.973790489997186537e-02,-3.399499126361668733e+00,-6.846871568102288474e-01,8.936497952593262795e-02
-6.843442321475780021e-01,3.253125155521131351e+00,1.983532969844142499e-02,-3.385469682357904464e+00,-6.837164847593270034e-01,8.930093843628512940e-02
-6.833790856385509871e-01,3.256613463432784350e+00,2.802106335525487990e-03,-3.371750190454354090e+00,-6.827651263790789349e-01,8.923534815885235394e-02
-6.824377234107044110e-01,3.257543279975473549e+00,-1.136598251881811711e-02,-3.358339099210105871e+00,-6.818374044360354658e-01,8.916914768891490151e-02
-6.815225394960997551e-01,3.255916423590239361e+00,-2.267638629244176501e-02,-3.345231768166663233e+00,-6.809357038173080579e-01,8.910295316001105859e-02
-6.806339668984110469e-01,3.251734407497011592e+00,-3.113627877807865346e-02,-3.332422914142977088e+00,-6.800604576204201113e-01,8.903704670308328073e-02
-6.797704702258907661e-01,3.244997694891732731e+00,-3.675003567593092269e-02,-3.319908384749687080e+00,-6.792101396263253710e-01,8.897136998921346962e-02
-6.789285395841171411e-01,3.235705263359133443e+00,-3.951770211943767680e-02,-3.307686253935684828e+00,-6.783812580485230059e-01,8.890552011333505145e-02
-6.781026817441911936e-01,3.223854474084874688e+00,-3.943443568052755477e-02,-3.295757247002808477e+00,-6.775683465870609989e-01,8.883874604367536509e-02
-6.772854057088920632e-01,3.209441240725923628e+00,-3.649091067396941640e-02,-3.284124502456546857e+00,-6.767639499160262861e-01,8.876994446535396710e-02
-6.764672008382452972e-01,3.192460496256447566e+00,-3.067468153152533988e-02,-3.272792670537955750e+00,-6.759586017656384893e-01,8.869765445470438603e-02
-6.756365066978590184e-01,3.172906961249277291e+00,-2.197251906017289383e-02,-3.261766338347896088e+00,-6.751407947558807354e-01,8.862005103447495591e-02
-6.747796748150958202e-01,3.150776221488447160e+00,-1.037374628226819979e-02,-3.251047764020515540e+00,-6.742969421542414077e-01,8.853493829667138937e-02
-6.738809236192305763e-01,3.126066124085390641e+00,4.125397174629162958e-03,-3.240633902460477778e+00,-6.734113328149132771e-01,8.843974345734174902e-02
-6.729222890099674226e-01,3.098778496720396625e+00,2.151634961833476245e-02,-3.230512718163613517e+00,-6.724660817184267003e-01,8.833151392724084006e-02
-6.718835741706310483e-01,3.068921181366591533e+00,4.177181213288701234e-02,-3.220658812377616975e+00,-6.714410796961033379e-01,8.820692020935841371e-02
-6.707423032195339863e-01,3.036510349117385932e+00,6.483843475244976950e-02,-3.211028447758075721e+00,-6.703139468953042135e-01,8.806226807746411755e-02
-6.694736837133269391e-01,3.001573024765876507e+00,9.062883584551119365e-02,-3.201554137123293398e+00,-6.690599949586429895e-01,8.789352388311744146e-02
-6.680505823445737068e-01,2.964149699310648423e+00,1.190133467332144951e-01,-3.192139072388132881e+00,-6.676522022203597029e-01,8.769635673634723627e-02
-6.664435157638645135e-01,2.924296850810835569e+00,1.498120580613234998e-01,-3.182651795080683854e+00,-6.660612038199601459e-01,8.746620040760029469e-02
-6.646206537140677550e-01,2.882089140504282554e+00,1.827879199437962288e-01,-3.172921628780201342e+00,-6.642552939086833197e-01,8.719833582751472523e-02
-6.625478243582215709e-01,2.837621019912011100e+00,2.176417616515121667e-01,-3.162735471534725118e+00,-6.622004298460903993e-01,8.688799189578744198e-02
-6.601885023037896705e-01,2.791007497343104493e+00,2.540100848607826367e-01,-3.151836540972582590e+00,-6.598602189398695694e-01,8.653045815904827909e-02
-6.575037498382170220e-01,2.742383886321527520e+00,2.914662934369786074e-01,-3.139925541249566354e+00,-6.571958583284853717e-01,8.612119844996046769e-02
-6.544520735963115232e-01,2.691904496822610682e+00,3.295256389047909185e-01,-3.126664470231140136e+00,-6.541659903357540662e-01,8.565595090344697848e-02
-6.509891547067656603e-01,2.639740412065403330e+00,3.676536368394728305e-01,-3.111682941251924905e+00,-6.507264314564432661e-01,8.513079815241893222e-02
-6.470674117888060017e-01,2.586076674459961922e+00,4.052771661064958342e-01,-3.094586534000610900e+00,-6.468297344330715681e-01,8.454219289626542511e-02
-6.426353622063408766e-01,2.531109328914424417e+00,4.417970540272523339e-01,-3.074966412212981393e+00,-6.424245488759219302e-01,8.388692854588886139e-02
-6.376367544631508233e-01,2.475042796430654501e+00,4.766008012609664890e-01,-3.052409331884406107e+00,-6.374547533013794620e-01,8.316205138246023088e-02
-6.320094485718124044e-01,2.418087963569854892e+00,5.090742505105765314e-01,-3.026507237935312844e+00,-6.318583353697598826e-01,8.236471802534378606e-02
-6.256840165076634763e-01,2.360461198201968980e+00,5.386113919734548672e-01,-2.996865870283225153e+00,-6.255659923657227450e-01,8.149200836685915883e-02
-6.185820174576299735e-01,2.302384286746051334e+00,5.646219973251065394e-01,-2.963112089923090053e+00,-6.184994065808379071e-01,8.054070851229212791e-02
-6.106138699635744738e-01,2.244085082039974921e+00,5.865372480033776981e-01,-2.924899906054284848e+00,-6.105691176982562807e-01,7.950708058741862150e-02
-6.016761935410357420e-01,2.185798486405320595e+00,6.038138829530901308e-01,-2.881915380233751378e+00,-6.016718648329425490e-01,7.838663717860963609e-02
-5.916484240469968015e-01,2.127767280538471972e+00,6.159376114277806957e-01,-2.833880689246016438e+00,-5.916872026505478610e-01,7.717393851923981529e-02
-5.803884174631781523e-01,2.070242235960367161e+00,6.224266487604948050e-01,-2.780557667380890052e+00,-5.804731064387004258e-01,7.586243094150238453e-02
-5.677266438294148454e-01,2.013480897772970124e+00,6.228362989888350798e-01,-2.721751164508370735e+00,-5.678601680768452509e-01,7.444434559570653476e-02
-5.534584396548887231e-01,1.957744375238944512e+00,6.167655973442826012e-01,-2.657312598293892769e+00,-5.536438513379045023e-01,7.291067622822663963e-02
-5.373336528508416698e-01,1.903291415489754446e+00,6.038671976231115845e-01,-2.587144191980414121e+00,-5.375741403530227558e-01,7.125125209266588988e-02
-5.190429457977271399e-01,1.850368959882241704e+00,5.838619742756684383e-01,-2.511204602348928727e+00,-5.193418459203529292e-01,6.945491337423713440e-02
-4.982002102318142112e-01,1.799198329625479875e+00,5.565601596091660497e-01,-2.429516944188438110e+00,-4.985610209228972245e-01,6.750977515446006383e-02
-4.743214973462578365e-01,1.749956295013656460e+00,5.218909997202356710e-01,-2.342180489399639409e+00,-4.747478828613550528e-01,6.540351870060247264e-02
-4.468038517784468366e-01,1.702750954293983598e+00,4.799421011663949632e-01,-2.249387167026080991e+00,-4.472996209968163606e-01,6.312355015786888512e-02
-4.149154867455033258e-01,1.657594626666883952e+00,4.310057847825893296e-01,-2.151442362929921082e+00,-4.154845033860384840e-01,6.065667388599811638e-02
-3.778282564461545312e-01,1.614382201022936947e+00,3.756181563136896662e-01,-2.048784000490952106e+00,-3.784742000403789053e-01,5.798760287869691998e-02
-3.347641865693048446e-01,1.572897578693878362e+00,3.145490653723258534e-01,-1.941980197189169699e+00,-3.354900232869800769e-01,5.509529692133862538e-02
-2.853874500148487758e-01,1.532894158638848703e+00,2.486541649739925086e-01,-1.831661562256535758e+00,-2.861944309376788786e-01,5.194666829801513480e-02
-2.305613255333013867e-01,1.494301616654206022e+00,1.784814887487319868e-01,-1.718331458539663625e+00,-2.314474777061088506e-01,4.849143733695912561e-02
-1.731998566629172343e-01,1.457500194872199728e+00,1.037278176626795223e-01,-1.602091632766561746e+00,-1.741585961876623567e-01,4.467254734939395816e-02
-1.180592886603598068e-01,1.423313821107759836e+00,2.320994932551298517e-02,-1.482606690856396625e+00,-1.190797205914988222e-01,4.046893619697183170e-02
-6.958194253116753436e-02,1.392396909082600054e+00,-6.395997312002091317e-02,-1.359678044785462614e+00,-7.065166313835592737e-02,3.594495719162920516e-02
-2.967091320631962126e-02,1.364527094175456146e+00,-1.569289621405503543e-01,-1.233994560822650799e+00,-3.077930481269783303e-02,3.124185353657606135e-02
2.264667001491325882e-03,1.338576013902050610e+00,-2.529909230916077001e-01,-1.107211734932329161e+00,1.125036147041361123e-03,2.651912705773198584e-02
2.789241197113499424e-02,1.313006032648622590e+00,-3.486018238900427391e-01,-9.814164865063305099e-01,2.672615965485808376e-02,2.191042255323482832e-02
4.888284013024560282e-02,1.286366084038316648e+00,-4.404344204990332523e-01,-8.585518784762897759e-01,4.769268283974027745e-02,1.751023088064997124e-02
6.652368557199360433e-02,1.257565179203639083e+00,-5.259632471794674080e-01,-7.400970539054202435e-01,6.531119764756233848e-02,1.337588249299295762e-02
8.170720837801540015e-02,1.225937310754884990e+00,-6.035859518673195589e-01,-6.270105085059233252e-01,8.047330213838391200e-02,9.534821153010866746e-03
9.502747587173523969e-02,1.191184187281054907e+00,-6.724723712679314680e-01,-5.198283339770446432e-01,9.377267628179876413e-02,5.993151270076194428e-03
1.068777652638464581e-01,1.153277851268329712e+00,-7.323331122664201720e-01,-4.188039804962446211e-01,1.056023646540071026e-01,2.743217596005717920e-03
1.175214817015628882e-01,1.112370280301260950e+00,-7.832170183478831538e-01,-3.240251945495260522e-01,1.162256297340959199e-01,-2.307473403653352052e-04
1.271386616965297367e-01,1.068725183922818012e+00,-8.253695179580659014e-01,-2.354908577178001505e-01,1.258224204886972952e-01,-2.948840853636107429e-03
1.358555773533119404e-01,1.022670941741738115e+00,-8.591450989725423204e-01,-1.531536676112772999e-01,1.345189570827521330e-01,-5.433082672751438427e-03
1.437636577705930230e-01,9.745690406260552052e-01,-8.849572074117038056e-01,-7.694009867243326029e-02,1.424066406182251110e-01,-7.705895350326055424e-03
1.509317790340976295e-01,9.247928012787279828e-01,-9.032509495609911676e-01,-6.757349070694251836e-03,1.495543356205741303e-01,-9.789129468127939770e-03
1.574143635392833696e-01,8.737127998103786375e-01,-9.144886254407866844e-01,5.750616508696444751e-02,1.560164641797994745e-01,-1.170342845421411780e-02
1.632567393323230975e-01,8.216867944211734276e-01,-9.191420472365458005e-01,1.159828093218770312e-01,1.618383615189433744e-01,-1.346782048028906560e-02
1.684986451074074743e-01,7.690528892962921192e-01,-9.176882411363135317e-01,1.688280348179758139e-01,1.670597781618567701e-01,-1.509947676106583765e-02
1.731764517347885446e-01,7.161251898215423850e-01,-9.106067428993147583e-01,2.162219101610640681e-01,1.717170993261095402e-01,-1.661360051455395073e-02
1.773244929481797849e-01,6.631914652854757897e-01,-8.983776214516812075e-01,2.583694750186356637e-01,1.758446740222656401e-01,-1.802342094334689893e-02
1.809757901418744541e-01,6.105124508743208223e-01,-8.814798645486942030e-01,2.954998970037946426e-01,1.794755387065462282e-01,-1.934026998415070558e-02
1.841623838131804802e-01,5.583224652257053888e-01,-8.603900080749032897e-01,3.278646171034646506e-01,1.826417479376377662e-01,-2.057372091496063177e-02
1.869154297852483881e-01,5.068310371905864198e-01,-8.355809918187396823e-01,3.557347542317418898e-01,1.853744700971375614e-01,-2.173176941938307835e-02
1.892651745349539505e-01,4.562252483685238502e-01,-8.075212436920850001e-01,3.793980478481078777e-01,1.877039624303134258e-01,-2.282104005989578702e-02
1.912408880322208626e-01,4.066725156536130092e-01,-7.766739703271980932e-01,3.991555787365720365e-01,1.896595037542095075e-01,-2.384700415777382676e-02
1.928708035782874808e-01,3.583235623183693708e-01,-7.434965889404610007e-01,4.153184438148918023e-01,1.912693342711561106e-01,-2.481419834555570816e-02
1.941820916759559867e-01,3.113153557265694316e-01,-7.084401890434035565e-01,4.282044878316768055e-01,1.925606294817477360e-01,-2.572643605918938092e-02
1.952008782677727150e-01,2.657738226899807876e-01,-6.719488742288899363e-01,4.381351257965066526e-01,1.935595185044544919e-01,-2.658700661693824685e-02
1.959523058209580171e-01,2.218161887095488061e-01,-6.344588128564893070e-01,4.454322348544209609e-01,1.942911452611621737e-01,-2.739885812141751309e-02
1.964606277528710421e-01,1.795528251202230252e-01,-5.963968297287094433e-01,4.504150605422131415e-01,1.947797630108490108e-01,-2.816476123078485994e-02
1.967493217428122054e-01,1.390885297166874202e-01,-5.581784049063758246e-01,4.533970750044528653e-01,1.950488477720643821e-01,-2.888745103862808833e-02
1.968412049805789432e-01,1.005232130227423637e-01,-5.202050135804537900e-01,4.546827457598007216e-01,1.951212136843316902e-01,-2.956974415874224701e-02
1.967585340419833739e-01,6.395201392896909809e-02,-4.828608396654602286e-01,4.545642206639994298e-01,1.950191130015821173e-01,-3.021462797924816257e-02
1.965230737181771492e-01,2.946492234986550912e-02,-4.465090147440390345e-01,4.533180000230279671e-01,1.947643050488777616e-01,-3.082531928389890818e-02
1.961561226329714414e-01,-2.853962934292353371e-03,-4.114876536304066246e-01,4.512017368782497151e-01,1.943780819809110549e-01,-3.140529031097141766e-02
1.956784885574687216e-01,-3.292737428208659944e-02,-3.781060522375135347e-01,4.484513638160423921e-01,1.938812442543646208e-01,-3.195826193485305777e-02
1.951104123651385414e-01,-6.068582767902348796e-02,-3.466414565746638310e-01,4.452787717440740978e-01,1.932940247575047066e-01,-3.248816587859793686e-02
1.944714456555408366e-01,-8.606841035935744455e-02,-3.173367859382624223e-01,4.418702509016882995e-01,1.926359666225568867e-01,-3.299908032748526815e-02
1.937802921787309118e-01,-1.090232610927052564e-01,-2.903995970733087573e-01,4.383858452377740189e-01,1.919257648476974387e-01,-3.349514549780649442e-02
1.930546264414570168e-01,-1.295076562276616938e-01,-2.660024263367603559e-01,4.349596785486039563e-01,1.911810851030000813e-01,-3.398046712005977493e-02
1.923109038262583170e-01,-1.474876794334628594e-01,-2.442844750415293642e-01,4.317012040588963373e-01,1.904183740444372053e-01,-3.445901610438237977e-02
1.915641753168413897e-01,-1.629375141421389728e-01,-2.253544448579011539e-01,4.286972310109607998e-01,1.896526742233909657e-01,-3.493453184010723162e-02
